,t_num,cusno,gender,age,age_category,region,product,price,quantity,amount,date,date_ym
8705,43241,1279,0,37,30,9,10,27,3,81,2021-09-06,202109
8706,24549,1435,0,32,30,9,30,1002,1,1002,2021-09-06,202109
8707,19322,1144,0,44,40,9,20,384,1,384,2021-09-07,202109
8708,47787,1048,1,51,50,9,20,163,3,489,2021-09-07,202109
8709,42311,1322,1,38,30,9,10,26,8,208,2021-09-07,202109
8710,19749,1006,0,56,50,9,20,471,7,3297,2021-09-07,202109
8711,47674,1387,1,41,40,9,10,78,18,1404,2021-09-07,202109
8712,22879,1891,0,29,20,9,20,331,7,2317,2021-09-07,202109
8713,31113,1218,0,39,30,9,10,86,5,430,2021-09-07,202109
8714,44501,1455,1,53,50,9,10,15,11,165,2021-09-07,202109
8715,40672,1828,1,52,50,9,10,95,18,1710,2021-09-07,202109
8716,12458,1353,1,51,50,9,10,62,17,1054,2021-09-07,202109
8717,10755,1318,0,47,40,9,10,82,1,82,2021-09-07,202109
8718,39731,1312,0,33,30,9,20,434,7,3038,2021-09-07,202109
8719,45305,1824,1,40,40,9,10,7,3,21,2021-09-07,202109
8720,31546,1251,1,49,40,9,10,61,11,671,2021-09-07,202109
8721,46707,1861,1,37,30,9,10,15,20,300,2021-09-07,202109
8722,47881,1491,0,44,40,9,10,77,11,847,2021-09-08,202109
8723,35521,1923,0,43,40,9,20,368,1,368,2021-09-08,202109
8724,21761,1646,1,55,50,9,10,28,7,196,2021-09-08,202109
8725,21472,1331,1,38,30,9,10,39,2,78,2021-09-08,202109
8726,33677,1076,1,57,50,9,10,39,19,741,2021-09-08,202109
8727,21417,1363,0,60,60,9,10,27,4,108,2021-09-08,202109
8728,31219,1261,1,40,40,9,20,326,5,1630,2021-09-08,202109
8729,34405,1324,1,40,40,9,10,21,17,357,2021-09-08,202109
8730,24458,1459,1,45,40,9,20,223,6,1338,2021-09-08,202109
8731,32756,1616,0,47,40,9,30,1723,5,8615,2021-09-08,202109
8732,44228,1534,0,37,30,9,10,85,18,1530,2021-09-08,202109
8733,13919,1685,1,36,30,9,10,41,14,574,2021-09-08,202109
8734,37863,1715,0,40,40,9,20,323,6,1938,2021-09-08,202109
8735,45834,1369,1,31,30,9,10,62,19,1178,2021-09-08,202109
8736,20224,1392,1,49,40,9,10,24,16,384,2021-09-08,202109
8737,44493,1630,1,50,50,9,10,7,14,98,2021-09-08,202109
8738,17842,1285,0,59,50,9,20,152,2,304,2021-09-08,202109
8739,13659,1474,1,32,30,9,10,4,12,48,2021-09-08,202109
8740,21729,1625,0,37,30,9,20,368,6,2208,2021-09-08,202109
8741,28467,1539,0,48,40,9,10,32,2,64,2021-09-09,202109
8742,22723,1020,1,47,40,9,30,1383,5,6915,2021-09-09,202109
8743,38278,1272,0,54,50,9,20,344,3,1032,2021-09-09,202109
8744,14048,1686,1,42,40,9,10,61,2,122,2021-09-09,202109
8745,13150,1174,0,48,40,9,10,95,15,1425,2021-09-09,202109
8746,37229,1018,1,43,40,9,30,1088,2,2176,2021-09-09,202109
8747,25002,1937,0,53,50,9,10,68,12,816,2021-09-09,202109
8748,22103,1699,1,41,40,9,20,128,2,256,2021-09-09,202109
8749,38448,1096,0,47,40,9,10,59,13,767,2021-09-09,202109
8750,27006,1151,0,49,40,9,30,1120,4,4480,2021-09-09,202109
8751,41162,1991,0,44,40,9,20,449,9,4041,2021-09-09,202109
8752,34990,1561,0,61,60,9,20,139,9,1251,2021-09-10,202109
8753,33789,1316,0,43,40,9,10,19,17,323,2021-09-10,202109
8754,23927,1816,1,43,40,9,30,1045,2,2090,2021-09-10,202109
8755,38677,1463,0,49,40,9,10,60,13,780,2021-09-10,202109
8756,40934,1823,1,45,40,9,10,35,18,630,2021-09-10,202109
8757,43920,1617,1,47,40,9,20,400,7,2800,2021-09-10,202109
8758,25394,1729,1,45,40,9,10,11,2,22,2021-09-10,202109
8759,12863,1273,1,37,30,9,10,80,9,720,2021-09-10,202109
8760,21379,1800,1,32,30,9,10,52,15,780,2021-09-10,202109
8761,31664,1241,1,27,20,9,20,275,10,2750,2021-09-10,202109
8762,32415,1365,0,48,40,9,20,161,4,644,2021-09-10,202109
8763,30950,1091,1,48,40,9,20,156,10,1560,2021-09-10,202109
8764,46440,1494,1,53,50,9,20,386,7,2702,2021-09-10,202109
8765,15860,1871,0,47,40,9,10,42,17,714,2021-09-11,202109
8766,12460,1042,0,41,40,9,10,77,8,616,2021-09-11,202109
8767,20050,1161,0,34,30,9,20,346,6,2076,2021-09-11,202109
8768,23684,1564,0,43,40,9,30,1839,3,5517,2021-09-11,202109
8769,16694,1745,1,60,60,9,10,92,2,184,2021-09-11,202109
8770,17049,1242,0,55,50,9,10,21,15,315,2021-09-11,202109
8771,31922,1025,1,40,40,9,10,74,16,1184,2021-09-11,202109
8772,35984,1174,0,48,40,9,10,19,18,342,2021-09-11,202109
8773,29624,1055,0,47,40,9,10,82,5,410,2021-09-11,202109
8774,24097,1646,1,55,50,9,10,69,9,621,2021-09-11,202109
8775,24630,1824,1,40,40,9,10,9,15,135,2021-09-11,202109
8776,42189,1009,1,44,40,9,10,12,7,84,2021-09-11,202109
8777,26510,1957,0,58,50,9,20,461,6,2766,2021-09-11,202109
8778,38870,1153,1,48,40,9,10,58,2,116,2021-09-11,202109
8779,44590,1418,0,31,30,9,10,90,13,1170,2021-09-12,202109
8780,30037,1093,0,60,60,9,10,63,5,315,2021-09-12,202109
8781,30094,1018,1,43,40,9,20,478,8,3824,2021-09-12,202109
8782,34263,1593,1,60,60,9,10,59,13,767,2021-09-12,202109
8783,45055,1192,1,51,50,9,10,70,18,1260,2021-09-12,202109
8784,43563,1523,1,36,30,9,10,52,1,52,2021-09-12,202109
8785,10293,1083,1,45,40,9,10,40,9,360,2021-09-12,202109
8786,48577,1927,1,57,50,9,10,42,18,756,2021-09-12,202109
8787,20848,1466,0,52,50,9,10,51,14,714,2021-09-12,202109
8788,13907,1498,0,43,40,9,10,66,20,1320,2021-09-12,202109
8789,12714,1786,0,38,30,9,30,1595,5,7975,2021-09-12,202109
8790,46245,1305,1,41,40,9,30,814,4,3256,2021-09-12,202109
8791,46833,1294,1,57,50,9,20,467,8,3736,2021-09-12,202109
8792,33521,1686,1,42,40,9,10,96,15,1440,2021-09-12,202109
8793,38081,1310,0,56,50,9,20,180,10,1800,2021-09-12,202109
8794,40162,1519,0,53,50,9,20,272,4,1088,2021-09-13,202109
8795,34868,1078,1,36,30,9,10,1,1,1,2021-09-13,202109
8796,22768,1309,0,45,40,9,20,440,2,880,2021-09-13,202109
8797,35920,1366,1,47,40,9,30,1308,2,2616,2021-09-13,202109
8798,24564,1880,0,47,40,9,20,126,6,756,2021-09-13,202109
8799,23164,1143,1,46,40,9,10,93,16,1488,2021-09-13,202109
8800,31713,1643,0,46,40,9,30,1534,1,1534,2021-09-13,202109
8801,39626,1796,1,40,40,9,10,79,14,1106,2021-09-13,202109
8802,16009,1683,1,43,40,9,20,388,3,1164,2021-09-13,202109
8803,17968,1063,0,48,40,9,10,43,17,731,2021-09-13,202109
8804,39093,1989,1,45,40,9,20,201,4,804,2021-09-13,202109
8805,22026,1573,1,52,50,9,10,3,14,42,2021-09-13,202109
8806,11921,1362,1,44,40,9,10,58,5,290,2021-09-13,202109
8807,28486,1374,0,52,50,9,10,48,1,48,2021-09-13,202109
8808,47682,1298,0,45,40,9,10,89,18,1602,2021-09-13,202109
8809,47183,1630,1,50,50,9,10,91,17,1547,2021-09-13,202109
8810,43878,1219,0,51,50,9,10,77,20,1540,2021-09-13,202109
8811,21184,1383,0,28,20,9,20,310,8,2480,2021-09-13,202109
8812,11238,1615,1,41,40,9,10,33,3,99,2021-09-13,202109
8813,17996,1231,0,37,30,9,10,91,18,1638,2021-09-13,202109
8814,17380,1666,0,64,60,9,10,69,11,759,2021-09-13,202109
8815,34443,1414,1,43,40,9,10,8,16,128,2021-09-13,202109
8816,21223,1044,1,52,50,9,10,99,3,297,2021-09-13,202109
8817,16865,1252,0,48,40,9,30,1276,5,6380,2021-09-14,202109
8818,25199,1225,1,41,40,9,10,45,15,675,2021-09-14,202109
8819,46694,1609,1,45,40,9,30,1664,4,6656,2021-09-14,202109
8820,11241,1521,0,62,60,9,10,48,5,240,2021-09-14,202109
8821,33056,1942,0,50,50,9,10,58,7,406,2021-09-14,202109
8822,19476,1090,1,55,50,9,10,61,11,671,2021-09-14,202109
8823,45650,1586,0,45,40,9,10,22,9,198,2021-09-14,202109
8824,30494,1726,1,41,40,9,10,35,5,175,2021-09-14,202109
8825,23428,1353,1,51,50,9,20,171,6,1026,2021-09-14,202109
8826,49249,1208,1,30,30,9,10,37,1,37,2021-09-14,202109
8827,48480,1290,1,51,50,9,10,15,7,105,2021-09-14,202109
8828,25165,1778,1,60,60,9,20,163,7,1141,2021-09-14,202109
8829,36974,1644,0,44,40,9,10,24,12,288,2021-09-14,202109
8830,15596,1091,1,48,40,9,10,78,7,546,2021-09-15,202109
8831,41648,1826,1,46,40,9,20,130,5,650,2021-09-15,202109
8832,43450,1825,1,55,50,9,30,1236,1,1236,2021-09-15,202109
8833,12605,1171,0,47,40,9,10,99,1,99,2021-09-15,202109
8834,21052,1789,0,74,70,9,10,65,10,650,2021-09-15,202109
8835,15035,1995,1,35,30,9,10,31,6,186,2021-09-15,202109
8836,38007,1668,0,28,20,9,10,20,19,380,2021-09-15,202109
8837,17850,1894,0,44,40,9,10,16,6,96,2021-09-15,202109
8838,49829,1960,0,36,30,9,20,115,8,920,2021-09-15,202109
8839,45282,1050,0,50,50,9,10,16,13,208,2021-09-15,202109
8840,23157,1005,0,36,30,9,30,1127,1,1127,2021-09-15,202109
8841,20819,1791,0,25,20,9,10,18,18,324,2021-09-15,202109
8842,20591,1404,0,38,30,9,20,405,6,2430,2021-09-15,202109
8843,22219,1554,0,53,50,9,10,100,17,1700,2021-09-16,202109
8844,18375,1747,1,59,50,9,20,215,9,1935,2021-09-16,202109
8845,38701,1097,1,35,30,9,10,24,12,288,2021-09-16,202109
8846,39287,1157,0,54,50,9,10,65,6,390,2021-09-16,202109
8847,36680,1058,1,12,10,9,10,66,8,528,2021-09-16,202109
8848,41067,1809,1,45,40,9,20,126,2,252,2021-09-16,202109
8849,10377,1157,0,54,50,9,10,28,20,560,2021-09-16,202109
8850,10919,1847,0,19,10,9,20,241,6,1446,2021-09-16,202109
8851,31733,1241,1,27,20,9,20,356,6,2136,2021-09-16,202109
8852,11161,1811,0,46,40,9,10,12,9,108,2021-09-16,202109
8853,43897,1902,1,28,20,9,20,136,2,272,2021-09-16,202109
8854,12012,1067,0,35,30,9,10,23,9,207,2021-09-16,202109
8855,47815,1455,1,53,50,9,30,953,4,3812,2021-09-16,202109
8856,24053,1374,0,52,50,9,30,1602,2,3204,2021-09-16,202109
8857,37821,1502,0,35,30,9,20,168,5,840,2021-09-16,202109
8858,10343,1110,1,41,40,9,30,545,2,1090,2021-09-16,202109
8859,23974,1007,1,28,20,9,10,17,12,204,2021-09-16,202109
8860,36825,1130,0,50,50,9,10,52,19,988,2021-09-17,202109
8861,35118,1416,0,50,50,9,10,7,3,21,2021-09-17,202109
8862,49724,1575,1,44,40,9,20,272,1,272,2021-09-17,202109
8863,21484,1912,0,40,40,9,10,2,1,2,2021-09-17,202109
8864,16794,1408,1,42,40,9,10,39,18,702,2021-09-17,202109
8865,18208,1955,0,53,50,9,10,97,3,291,2021-09-17,202109
8866,49470,1891,0,29,20,9,20,267,2,534,2021-09-17,202109
8867,15448,1799,1,45,40,9,20,472,5,2360,2021-09-17,202109
8868,36176,1177,1,31,30,9,20,249,8,1992,2021-09-17,202109
8869,35503,1014,1,35,30,9,10,49,19,931,2021-09-17,202109
8870,13241,1441,0,65,60,9,10,94,8,752,2021-09-17,202109
8871,44382,1060,0,46,40,9,10,78,2,156,2021-09-17,202109
8872,20945,1734,0,38,30,9,10,82,3,246,2021-09-17,202109
8873,41710,1823,1,45,40,9,10,97,16,1552,2021-09-17,202109
8874,14739,1940,0,40,40,9,20,136,1,136,2021-09-17,202109
8875,16800,1103,1,40,40,9,10,22,1,22,2021-09-17,202109
8876,18107,1888,0,42,40,9,20,367,10,3670,2021-09-17,202109
8877,36642,1107,1,23,20,9,10,56,2,112,2021-09-17,202109
8878,12492,1714,1,67,60,9,10,33,19,627,2021-09-17,202109
8879,24384,1698,0,51,50,9,10,46,19,874,2021-09-17,202109
8880,20150,1971,1,37,30,9,10,78,5,390,2021-09-17,202109
8881,35551,1695,1,39,30,9,30,941,3,2823,2021-09-17,202109
8882,19525,1655,1,39,30,9,10,1,11,11,2021-09-17,202109
8883,34553,1379,1,38,30,9,10,13,14,182,2021-09-17,202109
8884,23639,1306,1,23,20,9,20,395,5,1975,2021-09-17,202109
8885,33714,1650,1,59,50,9,20,343,7,2401,2021-09-18,202109
8886,45499,1143,1,46,40,9,10,30,8,240,2021-09-18,202109
8887,34389,1629,0,52,50,9,10,35,1,35,2021-09-18,202109
8888,37116,1392,1,49,40,9,10,83,12,996,2021-09-18,202109
8889,48864,1132,0,51,50,9,20,296,5,1480,2021-09-18,202109
8890,24344,1859,1,48,40,9,30,1943,4,7772,2021-09-18,202109
8891,16675,1272,0,54,50,9,10,28,5,140,2021-09-18,202109
8892,34129,1436,0,18,10,9,10,88,1,88,2021-09-18,202109
8893,32537,1877,1,35,30,9,10,78,18,1404,2021-09-18,202109
8894,15627,1334,1,54,50,9,10,99,19,1881,2021-09-18,202109
8895,42240,1055,0,47,40,9,10,51,11,561,2021-09-18,202109
8896,44984,1676,1,55,50,9,20,272,2,544,2021-09-18,202109
8897,47913,1955,0,53,50,9,20,395,8,3160,2021-09-18,202109
8898,43317,1737,1,27,20,9,10,72,15,1080,2021-09-18,202109
8899,48594,1998,1,43,40,9,20,298,5,1490,2021-09-19,202109
8900,22554,1998,1,43,40,9,10,82,13,1066,2021-09-19,202109
8901,15093,1381,1,60,60,9,20,203,9,1827,2021-09-19,202109
8902,28158,1676,1,55,50,9,20,400,10,4000,2021-09-19,202109
8903,34326,1880,0,47,40,9,10,18,3,54,2021-09-19,202109
8904,38524,1587,1,39,30,9,10,96,20,1920,2021-09-19,202109
8905,33018,1073,1,52,50,9,20,464,8,3712,2021-09-19,202109
8906,29996,1143,1,46,40,9,10,56,16,896,2021-09-19,202109
8907,47451,1178,1,35,30,9,30,591,2,1182,2021-09-19,202109
8908,11730,1710,0,54,50,9,10,70,7,490,2021-09-19,202109
8909,16047,1793,1,53,50,9,10,11,16,176,2021-09-19,202109
8910,48217,1077,1,36,30,9,20,381,1,381,2021-09-19,202109
8911,17333,1451,0,52,50,9,10,19,1,19,2021-09-19,202109
8912,36443,1264,0,54,50,9,10,6,11,66,2021-09-19,202109
8913,10188,1864,1,53,50,9,10,36,17,612,2021-09-19,202109
8914,34722,1330,1,48,40,9,10,67,10,670,2021-09-19,202109
8915,26008,1508,0,62,60,9,10,70,6,420,2021-09-19,202109
8916,27256,1624,0,52,50,9,20,309,2,618,2021-09-20,202109
8917,49907,1178,1,35,30,9,10,20,3,60,2021-09-20,202109
8918,31151,1704,0,39,30,9,10,47,11,517,2021-09-20,202109
8919,12613,1982,0,43,40,9,10,64,6,384,2021-09-20,202109
8920,21741,1698,0,51,50,9,10,8,14,112,2021-09-20,202109
8921,40638,1180,1,44,40,9,10,25,16,400,2021-09-20,202109
8922,11793,1392,1,49,40,9,10,44,10,440,2021-09-20,202109
8923,32661,1052,0,47,40,9,10,33,4,132,2021-09-20,202109
8924,32999,1150,0,59,50,9,20,402,7,2814,2021-09-20,202109
8925,13967,1815,1,21,20,9,30,1129,3,3387,2021-09-20,202109
8926,13133,1841,0,46,40,9,10,86,11,946,2021-09-20,202109
8927,45692,1379,1,38,30,9,20,249,1,249,2021-09-20,202109
8928,21960,1342,1,61,60,9,10,59,15,885,2021-09-20,202109
8929,27739,1485,1,39,30,9,10,95,4,380,2021-09-20,202109
8930,42911,1322,1,38,30,9,10,100,15,1500,2021-09-20,202109
8931,39005,1557,0,19,10,9,10,49,20,980,2021-09-20,202109
8932,38175,1448,0,52,50,9,10,53,16,848,2021-09-20,202109
8933,49776,1503,1,44,40,9,10,62,3,186,2021-09-21,202109
8934,44333,1084,1,48,40,9,30,1756,5,8780,2021-09-21,202109
8935,28065,1277,1,39,30,9,30,1343,4,5372,2021-09-21,202109
8936,39622,1806,0,23,20,9,10,41,7,287,2021-09-21,202109
8937,37157,1517,1,51,50,9,30,1536,3,4608,2021-09-21,202109
8938,23820,1285,0,59,50,9,10,29,4,116,2021-09-21,202109
8939,19808,1485,1,39,30,9,10,70,9,630,2021-09-21,202109
8940,37090,1132,0,51,50,9,20,435,4,1740,2021-09-21,202109
8941,36713,1292,0,38,30,9,10,7,4,28,2021-09-21,202109
8942,39064,1219,0,51,50,9,10,48,5,240,2021-09-21,202109
8943,24248,1450,0,51,50,9,10,71,7,497,2021-09-21,202109
8944,18450,1098,0,39,30,9,20,311,3,933,2021-09-22,202109
8945,27998,1788,0,38,30,9,10,58,17,986,2021-09-22,202109
8946,48190,1405,0,45,40,9,10,77,6,462,2021-09-22,202109
8947,23611,1529,1,34,30,9,10,76,6,456,2021-09-22,202109
8948,30804,1871,0,47,40,9,20,339,6,2034,2021-09-22,202109
8949,28339,1553,1,28,20,9,10,86,9,774,2021-09-22,202109
8950,13799,1297,1,36,30,9,10,69,18,1242,2021-09-22,202109
8951,19190,1824,1,40,40,9,10,74,9,666,2021-09-22,202109
8952,31480,1900,0,46,40,9,10,51,1,51,2021-09-22,202109
8953,13033,1249,1,33,30,9,20,155,1,155,2021-09-22,202109
8954,11780,1744,0,37,30,9,10,3,9,27,2021-09-22,202109
8955,22077,1149,0,37,30,9,10,28,17,476,2021-09-22,202109
8956,45585,1367,1,40,40,9,10,24,13,312,2021-09-22,202109
8957,37143,1084,1,48,40,9,10,15,12,180,2021-09-22,202109
8958,43348,1625,0,37,30,9,10,80,19,1520,2021-09-22,202109
8959,19221,1561,0,61,60,9,10,16,18,288,2021-09-22,202109
8960,36884,1839,1,46,40,9,20,394,8,3152,2021-09-22,202109
8961,40368,1730,1,60,60,9,10,33,5,165,2021-09-22,202109
8962,25777,1342,1,61,60,9,20,117,6,702,2021-09-22,202109
8963,18002,1052,0,47,40,9,10,89,3,267,2021-09-22,202109
8964,32292,1316,0,43,40,9,20,234,7,1638,2021-09-22,202109
8965,15754,1909,1,40,40,9,10,68,10,680,2021-09-22,202109
8966,20920,1090,1,55,50,9,10,32,6,192,2021-09-22,202109
8967,10757,1015,0,61,60,9,30,1889,3,5667,2021-09-22,202109
8968,16372,1345,1,69,60,9,30,1635,3,4905,2021-09-22,202109
8969,48907,1256,1,50,50,9,10,26,3,78,2021-09-22,202109
8970,17511,1836,1,48,40,9,10,8,12,96,2021-09-22,202109
8971,44277,1460,1,36,30,9,10,63,20,1260,2021-09-22,202109
8972,21873,1602,1,31,30,9,10,100,12,1200,2021-09-22,202109
8973,23582,1898,1,36,30,9,20,257,3,771,2021-09-22,202109
8974,18317,1701,0,46,40,9,20,304,6,1824,2021-09-23,202109
8975,30546,1631,0,38,30,9,10,44,8,352,2021-09-23,202109
8976,45527,1261,1,40,40,9,10,52,4,208,2021-09-23,202109
8977,39600,1438,0,41,40,9,20,149,4,596,2021-09-23,202109
8978,44348,1064,0,43,40,9,20,267,7,1869,2021-09-23,202109
8979,18056,1622,0,40,40,9,20,116,8,928,2021-09-23,202109
8980,19539,1794,0,57,50,9,20,271,2,542,2021-09-23,202109
8981,22852,1442,0,50,50,9,20,212,4,848,2021-09-23,202109
8982,27537,1755,0,48,40,9,10,45,18,810,2021-09-23,202109
8983,42123,1551,1,20,20,9,20,259,2,518,2021-09-23,202109
8984,39960,1980,1,54,50,9,20,127,7,889,2021-09-23,202109
8985,35931,1555,1,47,40,9,20,470,1,470,2021-09-23,202109
8986,33758,1747,1,59,50,9,20,246,7,1722,2021-09-23,202109
8987,42382,1276,0,41,40,9,20,374,1,374,2021-09-23,202109
8988,12632,1262,0,52,50,9,10,56,7,392,2021-09-23,202109
8989,35238,1956,1,41,40,9,10,26,10,260,2021-09-23,202109
8990,46541,1070,1,38,30,9,10,28,3,84,2021-09-23,202109
8991,49417,1677,0,31,30,9,20,261,5,1305,2021-09-23,202109
8992,33090,1602,1,31,30,9,10,55,1,55,2021-09-23,202109
8993,41196,1670,0,43,40,9,10,51,15,765,2021-09-23,202109
8994,15641,1384,0,47,40,9,30,1274,4,5096,2021-09-24,202109
8995,32583,1901,1,45,40,9,10,10,3,30,2021-09-24,202109
8996,12446,1832,1,43,40,9,20,171,4,684,2021-09-24,202109
8997,30760,1705,0,55,50,9,10,100,1,100,2021-09-24,202109
8998,29468,1358,0,28,20,9,10,75,13,975,2021-09-24,202109
8999,33101,1337,0,40,40,9,20,348,7,2436,2021-09-24,202109
9000,14114,1576,1,57,50,9,20,135,6,810,2021-09-24,202109
9001,44812,1568,1,61,60,9,20,370,4,1480,2021-09-24,202109
9002,49326,1214,0,67,60,9,20,226,9,2034,2021-09-24,202109
9003,42214,1260,1,45,40,9,20,217,2,434,2021-09-24,202109
9004,43097,1254,1,54,50,9,10,44,18,792,2021-09-24,202109
9005,34725,1620,0,51,50,9,10,6,12,72,2021-09-24,202109
9006,31024,1726,1,41,40,9,30,869,2,1738,2021-09-24,202109
9007,44695,1341,0,46,40,9,10,39,9,351,2021-09-24,202109
9008,30783,1843,1,39,30,9,10,17,19,323,2021-09-25,202109
9009,47799,1737,1,27,20,9,20,419,8,3352,2021-09-25,202109
9010,40702,1151,0,49,40,9,10,79,6,474,2021-09-25,202109
9011,35415,1770,1,58,50,9,30,1709,5,8545,2021-09-25,202109
9012,10874,1771,0,66,60,9,10,18,20,360,2021-09-25,202109
9013,19738,1101,0,46,40,9,20,242,9,2178,2021-09-25,202109
9014,10272,1198,0,51,50,9,20,429,5,2145,2021-09-25,202109
9015,26089,1569,0,38,30,9,10,72,5,360,2021-09-25,202109
9016,27609,1740,0,39,30,9,10,57,2,114,2021-09-25,202109
9017,19991,1750,0,41,40,9,10,7,18,126,2021-09-25,202109
9018,38230,1151,0,49,40,9,10,2,13,26,2021-09-25,202109
9019,15359,1150,0,59,50,9,20,211,9,1899,2021-09-25,202109
9020,10776,1840,0,45,40,9,10,89,5,445,2021-09-25,202109
9021,22588,1989,1,45,40,9,20,361,8,2888,2021-09-25,202109
9022,40028,1684,0,56,50,9,10,23,9,207,2021-09-25,202109
9023,20134,1018,1,43,40,9,10,96,12,1152,2021-09-25,202109
9024,12016,1425,1,32,30,9,10,38,13,494,2021-09-25,202109
9025,43016,1440,0,40,40,9,10,96,20,1920,2021-09-25,202109
9026,22184,1293,0,53,50,9,10,44,12,528,2021-09-25,202109
9027,33440,1656,0,56,50,9,10,91,13,1183,2021-09-25,202109
9028,18120,1426,0,53,50,9,10,98,6,588,2021-09-25,202109
9029,40562,1085,0,35,30,9,10,44,4,176,2021-09-25,202109
9030,39426,1275,1,51,50,9,10,86,11,946,2021-09-26,202109
9031,40929,1725,1,41,40,9,20,113,6,678,2021-09-26,202109
9032,15970,1994,1,53,50,9,20,411,7,2877,2021-09-26,202109
9033,46381,1865,1,48,40,9,20,289,7,2023,2021-09-26,202109
9034,45018,1085,0,35,30,9,20,161,10,1610,2021-09-26,202109
9035,29149,1610,1,41,40,9,10,67,19,1273,2021-09-26,202109
9036,45810,1512,0,40,40,9,10,26,2,52,2021-09-26,202109
9037,20511,1394,1,44,40,9,10,6,3,18,2021-09-26,202109
9038,13940,1779,0,37,30,9,20,452,1,452,2021-09-26,202109
9039,24631,1572,1,50,50,9,10,90,18,1620,2021-09-26,202109
9040,10068,1051,0,20,20,9,20,237,5,1185,2021-09-26,202109
9041,22169,1325,1,55,50,9,10,42,18,756,2021-09-26,202109
9042,23501,1178,1,35,30,9,10,25,11,275,2021-09-26,202109
9043,14430,1839,1,46,40,9,20,430,9,3870,2021-09-26,202109
9044,46876,1350,0,37,30,9,10,5,13,65,2021-09-27,202109
9045,23290,1070,1,38,30,9,10,48,10,480,2021-09-27,202109
9046,12085,1254,1,54,50,9,30,1328,4,5312,2021-09-27,202109
9047,40529,1379,1,38,30,9,20,266,5,1330,2021-09-27,202109
9048,39532,1840,0,45,40,9,10,56,10,560,2021-09-27,202109
9049,33260,1906,1,25,20,9,30,1498,1,1498,2021-09-27,202109
9050,40600,1174,0,48,40,9,20,233,6,1398,2021-09-27,202109
9051,41330,1907,0,37,30,9,20,391,1,391,2021-09-27,202109
9052,37151,1659,1,51,50,9,20,326,9,2934,2021-09-27,202109
9053,31071,1679,0,49,40,9,10,23,2,46,2021-09-27,202109
9054,34975,1665,0,41,40,9,30,1625,2,3250,2021-09-28,202109
9055,12131,1980,1,54,50,9,20,488,7,3416,2021-09-28,202109
9056,15384,1663,0,53,50,9,20,130,3,390,2021-09-28,202109
9057,11233,1414,1,43,40,9,10,65,4,260,2021-09-28,202109
9058,13064,1578,0,36,30,9,30,1645,4,6580,2021-09-28,202109
9059,24099,1357,0,29,20,9,10,74,4,296,2021-09-28,202109
9060,22663,1666,0,64,60,9,10,72,14,1008,2021-09-28,202109
9061,44859,1476,0,52,50,9,10,58,7,406,2021-09-28,202109
9062,49981,1553,1,28,20,9,10,65,20,1300,2021-09-28,202109
9063,46570,1634,1,14,10,9,20,148,4,592,2021-09-28,202109
9064,42590,1260,1,45,40,9,10,31,12,372,2021-09-28,202109
9065,43129,1619,0,39,30,9,20,180,8,1440,2021-09-28,202109
9066,12427,1439,1,40,40,9,20,282,6,1692,2021-09-28,202109
9067,17246,1099,1,39,30,9,10,38,11,418,2021-09-28,202109
9068,26412,1334,1,54,50,9,10,4,20,80,2021-09-28,202109
9069,11957,1423,0,43,40,9,20,185,9,1665,2021-09-28,202109
9070,31402,1669,1,51,50,9,10,29,1,29,2021-09-28,202109
9071,39408,1284,0,29,20,9,10,89,18,1602,2021-09-29,202109
9072,18378,1107,1,23,20,9,10,65,7,455,2021-09-29,202109
9073,36510,1758,0,54,50,9,20,389,5,1945,2021-09-29,202109
9074,32038,1325,1,55,50,9,10,42,11,462,2021-09-29,202109
9075,38666,1901,1,45,40,9,10,30,12,360,2021-09-29,202109
9076,16256,1714,1,67,60,9,10,13,6,78,2021-09-29,202109
9077,16044,1673,0,35,30,9,20,195,10,1950,2021-09-29,202109
9078,23637,1522,0,42,40,9,20,460,2,920,2021-09-29,202109
9079,26519,1254,1,54,50,9,10,33,18,594,2021-09-29,202109
9080,46226,1286,0,38,30,9,10,52,16,832,2021-09-29,202109
9081,16864,1504,1,55,50,9,10,38,17,646,2021-09-29,202109
9082,20466,1947,1,17,10,9,30,796,5,3980,2021-09-29,202109
9083,27306,1118,0,49,40,9,20,363,9,3267,2021-09-29,202109
9084,43215,1026,0,52,50,9,10,86,3,258,2021-09-29,202109
9085,43252,1245,1,60,60,9,10,16,10,160,2021-09-29,202109
9086,35923,1047,1,58,50,9,10,49,17,833,2021-09-29,202109
9087,40620,1779,0,37,30,9,10,67,11,737,2021-09-29,202109
9088,25687,1387,1,41,40,9,30,1297,5,6485,2021-09-29,202109
9089,10320,1099,1,39,30,9,10,38,7,266,2021-09-29,202109
9090,26394,1171,0,47,40,9,20,219,2,438,2021-09-30,202109
9091,38253,1017,1,51,50,9,10,64,4,256,2021-09-30,202109
9092,18134,1995,1,35,30,9,20,296,7,2072,2021-09-30,202109
9093,18394,1382,0,41,40,9,10,11,6,66,2021-09-30,202109
9094,28053,1409,0,40,40,9,10,5,20,100,2021-09-30,202109
9095,33121,1661,0,34,30,9,10,74,11,814,2021-09-30,202109
9096,49569,1007,1,28,20,9,30,1873,1,1873,2021-09-30,202109
9097,25090,1919,0,50,50,9,30,1745,4,6980,2021-09-30,202109
