,CUSTNO,년도,반기,구매합계,평균구매,구매빈도,고정고객여부
72925,18285,2015,1,3424080,20879,164,고정고객
72929,18286,2015,1,1330146,10154,131,고정고객
72933,18287,2015,1,2287105,3124,732,고정고객
72937,18288,2015,1,2050000,2423,846,고정고객
72941,18289,2015,1,2731092,7544,362,고정고객
72945,18290,2015,1,1506230,21518,70,고정고객
72949,18291,2015,1,3304529,7944,416,고정고객
72953,18292,2015,1,1048918,3218,326,고정고객
72957,18293,2015,1,1450133,3616,401,고정고객
72960,18294,2015,1,755220,6683,113,비고정고객
72964,18295,2015,1,2306334,6885,335,고정고객
72968,18296,2015,1,2475718,5771,429,고정고객
72972,18297,2015,1,2343429,3535,663,고정고객
72976,18298,2015,1,3012157,6534,461,고정고객
72980,18299,2015,1,9209709,17988,512,고정고객
72984,18300,2015,1,3388756,7702,440,고정고객
72988,18301,2015,1,2404124,6678,360,고정고객
72992,18302,2015,1,4679212,7392,633,고정고객
72996,18303,2015,1,2330950,7063,330,고정고객
73000,18304,2015,1,4260190,4886,872,고정고객
73004,18305,2015,1,2558618,8148,314,고정고객
73008,18306,2015,1,3855135,8048,479,고정고객
73012,18307,2015,1,42122730,201544,209,고정고객
73016,18308,2015,1,3142809,6467,486,고정고객
73020,18309,2015,1,5575882,17479,319,고정고객
73024,18310,2015,1,2520309,7951,317,고정고객
73028,18311,2015,1,5058600,6292,804,고정고객
73032,18312,2015,1,7539216,9365,805,고정고객
73036,18313,2015,1,4064104,5692,714,고정고객
73040,18314,2015,1,24593310,109792,224,고정고객
73044,18315,2015,1,2421406,5779,419,고정고객
73048,18316,2015,1,3039350,5789,525,고정고객
73052,18317,2015,1,3286260,5326,617,고정고객
73056,18318,2015,1,3343044,8421,397,고정고객
73060,18319,2015,1,7346678,12244,600,고정고객
73064,18320,2015,1,9415475,54425,173,고정고객
73068,18321,2015,1,3895297,11423,341,고정고객
73072,18322,2015,1,37323530,252186,148,고정고객
73075,18323,2015,1,70600,23533,3,비고정고객
73079,18324,2015,1,3395553,5407,628,고정고객
73083,18325,2015,1,11973070,36282,330,고정고객
73087,18326,2015,1,5137340,36435,141,고정고객
73091,18327,2015,1,4092870,6456,634,고정고객
73095,18328,2015,1,4470318,14901,300,고정고객
73099,18329,2015,1,4787934,6586,727,고정고객
73103,18330,2015,1,3962821,4769,831,고정고객
73107,18331,2015,1,4245581,4825,880,고정고객
73111,18332,2015,1,3848109,3722,1034,고정고객
73115,18333,2015,1,2478265,5607,442,고정고객
73119,18334,2015,1,1382140,7512,184,고정고객
73123,18335,2015,1,3220549,4588,702,고정고객
73127,18336,2015,1,2427066,6649,365,고정고객
73131,18337,2015,1,8867780,78476,113,고정고객
73135,18338,2015,1,5617700,22652,248,고정고객
73139,18339,2015,1,7596314,42438,179,고정고객
73143,18340,2015,1,2170814,7434,292,고정고객
73147,18341,2015,1,3051237,4180,730,고정고객
73151,18342,2015,1,1227180,8074,152,고정고객
73155,18343,2015,1,6936670,35756,194,고정고객
73159,18344,2015,1,1875073,3648,514,고정고객
73163,18345,2015,1,2712805,4148,654,고정고객
73167,18346,2015,1,1972301,7645,258,고정고객
73171,18347,2015,1,1901009,3888,489,고정고객
73175,18348,2015,1,2086984,4149,503,고정고객
73179,18349,2015,1,6060804,12950,468,고정고객
73183,18350,2015,1,3363949,6609,509,고정고객
73187,18351,2015,1,2038721,3491,584,고정고객
73191,18352,2015,1,1369893,5000,274,고정고객
73195,18353,2015,1,5714567,4802,1190,고정고객
73199,18354,2015,1,4654413,8732,533,고정고객
73203,18355,2015,1,4663694,5772,808,고정고객
73206,18356,2015,1,468000,156000,3,비고정고객
73209,18357,2015,1,2073838,7487,277,고정고객
73213,18358,2015,1,3066392,10797,284,고정고객
73217,18359,2015,1,27713950,218220,127,고정고객
73221,18360,2015,1,2626332,4673,562,고정고객
73225,18361,2015,1,2015987,5895,342,고정고객
73229,18362,2015,1,34605364,78470,441,고정고객
73233,18363,2015,1,1314370,3414,385,고정고객
73237,18364,2015,1,13162210,62380,211,고정고객
73241,18365,2015,1,5967913,18946,315,고정고객
73245,18366,2015,1,2140198,4573,468,고정고객
73249,18367,2015,1,2693680,13140,205,고정고객
73253,18368,2015,1,2265562,8955,253,고정고객
73257,18369,2015,1,296700,26973,11,고정고객
73261,18370,2015,1,1301625,3295,395,고정고객
73265,18371,2015,1,339450,9984,34,고정고객
73269,18372,2015,1,3586322,10642,337,고정고객
73273,18373,2015,1,1793012,6818,263,고정고객
73279,18375,2015,1,5137260,24119,213,고정고객
73283,18376,2015,1,2441701,3454,707,고정고객
73287,18377,2015,1,2467561,4630,533,고정고객
73291,18378,2015,1,2567309,9615,267,고정고객
73295,18379,2015,1,8192630,16484,497,고정고객
73299,18380,2015,1,4767825,12886,370,고정고객
73303,18381,2015,1,2013213,3211,627,고정고객
73307,18382,2015,1,2123385,3318,640,고정고객
73311,18383,2015,1,3180894,6532,487,고정고객
73315,18384,2015,1,4428546,5858,756,고정고객
73319,18385,2015,1,4914175,7434,661,고정고객
73323,18386,2015,1,3993767,3923,1018,고정고객
73327,18387,2015,1,3448570,7215,478,고정고객
73331,18388,2015,1,1569300,6485,242,고정고객
73335,18389,2015,1,11963252,23831,502,고정고객
73339,18390,2015,1,1819253,15958,114,고정고객
73343,18391,2015,1,7133764,18773,380,고정고객
73347,18392,2015,1,2841453,5616,506,고정고객
73351,18393,2015,1,2151699,3647,590,고정고객
73355,18394,2015,1,6253117,11537,542,고정고객
73359,18395,2015,1,3824626,4148,922,고정고객
73363,18396,2015,1,13040765,20733,629,고정고객
73367,18397,2015,1,2370854,6095,389,고정고객
73371,18398,2015,1,2127086,4748,448,고정고객
73375,18399,2015,1,3896604,6215,627,고정고객
73379,18400,2015,1,1866136,4950,377,고정고객
73383,18401,2015,1,2387640,7235,330,고정고객
73387,18402,2015,1,2523226,3509,719,고정고객
73391,18403,2015,1,2780230,13239,210,고정고객
73395,18404,2015,1,4947688,5437,910,고정고객
73399,18405,2015,1,2870114,6785,423,고정고객
73403,18406,2015,1,2486588,6021,413,고정고객
73407,18407,2015,1,7601851,28471,267,고정고객
73411,18408,2015,1,2125864,6327,336,고정고객
73415,18409,2015,1,2114056,5653,374,고정고객
73419,18410,2015,1,2015555,3536,570,고정고객
73423,18411,2015,1,1074900,2728,394,고정고객
73427,18412,2015,1,3066556,8402,365,고정고객
73431,18413,2015,1,1677494,4558,368,고정고객
73435,18414,2015,1,7941327,18298,434,고정고객
73439,18415,2015,1,1831915,4135,443,고정고객
73443,18416,2015,1,1702314,4193,406,고정고객
73447,18417,2015,1,3102305,3498,887,고정고객
73451,18418,2015,1,3396868,4867,698,고정고객
73455,18419,2015,1,2174620,16858,129,고정고객
73459,18420,2015,1,3637006,3919,928,고정고객
73463,18421,2015,1,1253380,7737,162,고정고객
73467,18422,2015,1,9850763,50777,194,고정고객
73471,18423,2015,1,45263470,404138,112,고정고객
73475,18424,2015,1,6571252,18883,348,고정고객
73479,18425,2015,1,3834025,11310,339,고정고객
73483,18426,2015,1,2204470,8748,252,고정고객
73487,18427,2015,1,3256909,3567,913,고정고객
73491,18428,2015,1,14257240,73872,193,고정고객
73495,18429,2015,1,7673978,5389,1424,고정고객
73499,18430,2015,1,1887647,6292,300,고정고객
73503,18431,2015,1,539343,4086,132,고정고객
73507,18432,2015,1,3082276,4526,681,고정고객
73511,18433,2015,1,9594530,57110,168,고정고객
73515,18434,2015,1,6429863,36742,175,고정고객
73519,18435,2015,1,3419112,8180,418,고정고객
73523,18436,2015,1,3508356,5107,687,고정고객
73527,18437,2015,1,11217782,53418,210,고정고객
73531,18438,2015,1,5693020,13057,436,고정고객
73535,18439,2015,1,3233432,5301,610,고정고객
73539,18440,2015,1,2718284,4301,632,고정고객
73543,18441,2015,1,3219971,8385,384,고정고객
73547,18442,2015,1,1722021,2939,586,고정고객
73551,18443,2015,1,3318898,5991,554,고정고객
73555,18444,2015,1,2633127,3180,828,고정고객
73559,18445,2015,1,1751630,10746,163,고정고객
73563,18446,2015,1,14118320,85566,165,고정고객
73567,18447,2015,1,26747417,89756,298,고정고객
73571,18448,2015,1,4521820,35605,127,고정고객
73575,18449,2015,1,2325589,3611,644,고정고객
73579,18450,2015,1,351680,5582,63,고정고객
73583,18451,2015,1,2381676,4792,497,고정고객
73587,18452,2015,1,6778016,17203,394,고정고객
73591,18453,2015,1,3014780,9248,326,고정고객
73595,18454,2015,1,1745784,3828,456,고정고객
73598,18455,2015,1,998220,14260,70,비고정고객
73601,18456,2015,1,2998770,18065,166,비고정고객
73605,18457,2015,1,2119862,4389,483,고정고객
73609,18458,2015,1,5803758,8016,724,고정고객
73613,18459,2015,1,3759744,4557,825,고정고객
73617,18460,2015,1,11340110,15642,725,고정고객
73621,18461,2015,1,2629649,4318,609,고정고객
73625,18462,2015,1,10111870,48850,207,고정고객
73629,18463,2015,1,24064320,128686,187,고정고객
73633,18464,2015,1,6764760,23009,294,고정고객
73637,18465,2015,1,1736359,6314,275,고정고객
73641,18466,2015,1,3595450,7799,461,고정고객
73645,18467,2015,1,29888770,109083,274,고정고객
73649,18468,2015,1,3179202,5352,594,고정고객
73653,18469,2015,1,2791178,8833,316,고정고객
73657,18470,2015,1,2287860,10741,213,고정고객
73661,18471,2015,1,2205030,4989,442,고정고객
73665,18472,2015,1,7493200,33303,225,고정고객
73669,18473,2015,1,8025361,26227,306,고정고객
73673,18474,2015,1,5151120,20360,253,고정고객
73677,18475,2015,1,1079316,2014,536,고정고객
73681,18476,2015,1,5893786,25187,234,고정고객
73685,18477,2015,1,1796675,8894,202,고정고객
73689,18478,2015,1,6029661,7389,816,고정고객
73693,18479,2015,1,416544,9055,46,고정고객
73697,18480,2015,1,4245730,14540,292,고정고객
73701,18481,2015,1,1943288,5413,359,고정고객
73705,18482,2015,1,4345976,6676,651,고정고객
73709,18483,2015,1,6685848,8649,773,고정고객
73713,18484,2015,1,4365867,11800,370,고정고객
73717,18485,2015,1,4709396,6172,763,고정고객
73721,18486,2015,1,4407336,6260,704,고정고객
73725,18487,2015,1,3837236,7337,523,고정고객
73729,18488,2015,1,5056790,29400,172,고정고객
73733,18489,2015,1,450900,40991,11,고정고객
73737,18490,2015,1,1651990,11238,147,고정고객
73741,18491,2015,1,11374469,61153,186,고정고객
73745,18492,2015,1,1348650,25936,52,고정고객
73749,18493,2015,1,8617075,38991,221,고정고객
73753,18494,2015,1,31493670,156685,201,고정고객
73757,18495,2015,1,2328706,4772,488,고정고객
73761,18496,2015,1,4837025,10380,466,고정고객
73765,18497,2015,1,1992873,9769,204,고정고객
73769,18498,2015,1,3762987,8400,448,고정고객
73773,18499,2015,1,7522550,37993,198,고정고객
73777,18500,2015,1,6129332,11500,533,고정고객
73781,18501,2015,1,5075513,10685,475,고정고객
73785,18502,2015,1,3042707,6717,453,고정고객
73789,18503,2015,1,1206150,2457,491,고정고객
73793,18504,2015,1,1365360,12412,110,고정고객
73797,18505,2015,1,1737872,2750,632,고정고객
73801,18506,2015,1,2738066,5752,476,고정고객
73805,18507,2015,1,855580,9200,93,고정고객
73809,18508,2015,1,634350,11328,56,고정고객
73813,18509,2015,1,1760309,2768,636,고정고객
73817,18510,2015,1,453680,1765,257,고정고객
73821,18511,2015,1,2438477,3965,615,고정고객
73825,18512,2015,1,5399374,8653,624,고정고객
73829,18513,2015,1,4069800,7090,574,고정고객
73833,18514,2015,1,3151999,5892,535,고정고객
73837,18515,2015,1,5058742,6736,751,고정고객
73841,18516,2015,1,1520125,6256,243,고정고객
73845,18517,2015,1,5889231,7708,764,고정고객
73849,18518,2015,1,1054380,2446,431,고정고객
73853,18519,2015,1,1479733,6166,240,고정고객
73856,18520,2015,1,5588902,5726,976,비고정고객
73860,18521,2015,1,2860289,8339,343,고정고객
73864,18522,2015,1,2298831,6230,369,고정고객
73868,18523,2015,1,3731678,5933,629,고정고객
73872,18524,2015,1,16052319,60575,265,고정고객
73876,18525,2015,1,4578344,4009,1142,고정고객
73880,18526,2015,1,24869660,176381,141,고정고객
73884,18527,2015,1,217690,3401,64,고정고객
73888,18528,2015,1,11804546,59023,200,고정고객
73892,18529,2015,1,1100081,2595,424,고정고객
73896,18530,2015,1,5488670,24613,223,고정고객
73900,18531,2015,1,12255644,42703,287,고정고객
73904,18532,2015,1,3371020,24079,140,고정고객
73908,18533,2015,1,4421330,17756,249,고정고객
73912,18534,2015,1,59500,59500,1,비고정고객
73915,18535,2015,1,381500,127167,3,고정고객
73919,18536,2015,1,7192711,8403,856,고정고객
73923,18537,2015,1,4404553,4458,988,고정고객
73927,18538,2015,1,2295334,11035,208,고정고객
73931,18539,2015,1,974250,4009,243,고정고객
73935,18540,2015,1,2057008,4233,486,고정고객
73939,18541,2015,1,4027199,7103,567,고정고객
73943,18542,2015,1,10976310,56579,194,고정고객
73947,18543,2015,1,2344732,6043,388,고정고객
73951,18544,2015,1,21842977,89155,245,고정고객
73955,18545,2015,1,13035310,60913,214,고정고객
73959,18546,2015,1,21037940,102624,205,고정고객
73963,18547,2015,1,1448416,4035,359,고정고객
73967,18548,2015,1,1668839,4268,391,고정고객
73971,18549,2015,1,2009712,5062,397,고정고객
73975,18550,2015,1,1993270,5232,381,고정고객
73978,18551,2015,1,84960,4998,17,비고정고객
73982,18552,2015,1,2082911,3794,549,고정고객
73986,18553,2015,1,4643679,6015,772,고정고객
73990,18554,2015,1,19683662,67180,293,고정고객
73994,18555,2015,1,37390420,343031,109,고정고객
73998,18556,2015,1,25467751,48510,525,고정고객
74002,18557,2015,1,2933087,8704,337,고정고객
74006,18558,2015,1,45865002,230477,199,고정고객
74010,18559,2015,1,3382534,5204,650,고정고객
74014,18560,2015,1,5814871,4317,1347,고정고객
74018,18561,2015,1,2997775,9368,320,고정고객
74022,18562,2015,1,2131664,4469,477,고정고객
74026,18563,2015,1,5848322,15935,367,고정고객
74030,18564,2015,1,3428769,10297,333,고정고객
74034,18565,2015,1,1866894,4342,430,고정고객
74038,18566,2015,1,4297423,9047,475,고정고객
74042,18567,2015,1,4542330,7483,607,고정고객
74046,18568,2015,1,1459766,2212,660,고정고객
74050,18569,2015,1,1589323,3411,466,고정고객
74054,18570,2015,1,24015680,174027,138,고정고객
74058,18571,2015,1,2579300,107471,24,고정고객
74062,18572,2015,1,2116140,4166,508,고정고객
74066,18573,2015,1,1202179,3415,352,고정고객
74070,18574,2015,1,6782303,18480,367,고정고객
74074,18575,2015,1,1857214,6828,272,고정고객
74078,18576,2015,1,9958966,15044,662,고정고객
74082,18577,2015,1,6738172,11028,611,고정고객
74086,18578,2015,1,2517991,6112,412,고정고객
74090,18579,2015,1,972075,4245,229,고정고객
74094,18580,2015,1,489400,13227,37,고정고객
74098,18581,2015,1,8859220,17169,516,고정고객
74102,18582,2015,1,6920093,42982,161,고정고객
74106,18583,2015,1,7783683,8193,950,고정고객
74110,18584,2015,1,2295695,4823,476,고정고객
74114,18585,2015,1,5154463,18150,284,고정고객
74118,18586,2015,1,3040638,3394,896,고정고객
74122,18587,2015,1,1834259,7308,251,고정고객
74126,18588,2015,1,2181746,4381,498,고정고객
74130,18589,2015,1,1583780,4770,332,고정고객
74134,18590,2015,1,3116201,5042,618,고정고객
74138,18591,2015,1,1682450,4673,360,고정고객
74142,18592,2015,1,8952164,44099,203,고정고객
74146,18593,2015,1,2371926,2689,882,고정고객
74150,18594,2015,1,17099510,34336,498,고정고객
74154,18595,2015,1,2772799,3011,921,고정고객
74158,18596,2015,1,5748260,29478,195,고정고객
74162,18597,2015,1,3273743,9354,350,고정고객
74166,18598,2015,1,16698169,35228,474,고정고객
74170,18599,2015,1,575180,25008,23,고정고객
74174,18600,2015,1,4499660,5689,791,고정고객
74178,18601,2015,1,13467490,115107,117,고정고객
74181,18602,2015,1,489400,122350,4,비고정고객
74185,18603,2015,1,549580,5388,102,고정고객
74188,18604,2015,1,86130,6152,14,비고정고객
74192,18605,2015,1,2522744,4604,548,고정고객
74196,18606,2015,1,1682341,7069,238,고정고객
74200,18607,2015,1,2284414,7007,326,고정고객
74204,18608,2015,1,7717841,41272,187,고정고객
74208,18609,2015,1,1113806,4509,247,고정고객
74212,18610,2015,1,12134450,100285,121,고정고객
74216,18611,2015,1,8115660,34831,233,고정고객
74220,18612,2015,1,8865160,34097,260,고정고객
74224,18613,2015,1,2549060,16994,150,고정고객
74228,18614,2015,1,3208966,4228,759,고정고객
74232,18615,2015,1,694640,2790,249,고정고객
74236,18616,2015,1,65370,8171,8,고정고객
74240,18617,2015,1,489830,3005,163,고정고객
74244,18618,2015,1,4124902,13053,316,고정고객
74248,18619,2015,1,1630500,3477,469,고정고객
74252,18620,2015,1,2091696,3594,582,고정고객
74256,18621,2015,1,2644092,5342,495,고정고객
74260,18622,2015,1,816420,8164,100,고정고객
74264,18623,2015,1,9179661,71160,129,고정고객
74268,18624,2015,1,19390,2154,9,고정고객
74272,18625,2015,1,3746500,4519,829,고정고객
74276,18626,2015,1,4810468,8237,584,고정고객
74280,18627,2015,1,13780051,80585,171,고정고객
74284,18628,2015,1,11602247,55249,210,고정고객
74288,18629,2015,1,4216305,8748,482,고정고객
74292,18630,2015,1,2776766,6856,405,고정고객
74296,18631,2015,1,3944158,4191,941,고정고객
74298,18632,2015,1,300790,4178,72,비고정고객
74302,18633,2015,1,3886732,8377,464,고정고객
74306,18634,2015,1,721113,3736,193,고정고객
74310,18635,2015,1,745596,1771,421,고정고객
74314,18636,2015,1,4885101,7173,681,고정고객
74318,18637,2015,1,4656240,32112,145,고정고객
74322,18638,2015,1,4274370,82199,52,고정고객
74326,18639,2015,1,4935762,9951,496,고정고객
74330,18640,2015,1,3751623,9899,379,고정고객
74334,18641,2015,1,3309275,4527,731,고정고객
74338,18642,2015,1,1818658,2802,649,고정고객
74342,18643,2015,1,1348439,2221,607,고정고객
74346,18644,2015,1,1214060,22907,53,고정고객
74350,18645,2015,1,4541914,10370,438,고정고객
74354,18646,2015,1,5140409,37797,136,고정고객
74358,18647,2015,1,8851866,87642,101,고정고객
74362,18648,2015,1,73370,7337,10,고정고객
74366,18649,2015,1,3403433,5534,615,고정고객
74370,18650,2015,1,4088876,6884,594,고정고객
74374,18651,2015,1,4869842,11118,438,고정고객
74378,18652,2015,1,1793232,4209,426,고정고객
74382,18653,2015,1,1395716,6678,209,고정고객
74386,18654,2015,1,2441971,8509,287,고정고객
74390,18655,2015,1,1330284,3595,370,고정고객
74394,18656,2015,1,10308827,23753,434,고정고객
74398,18657,2015,1,3982997,8030,496,고정고객
74402,18658,2015,1,4821383,33251,145,고정고객
74406,18659,2015,1,2981590,21146,141,고정고객
74410,18660,2015,1,8603860,37246,231,고정고객
74414,18661,2015,1,4444445,11338,392,고정고객
74418,18662,2015,1,1109372,2604,426,고정고객
74422,18663,2015,1,1650496,3102,532,고정고객
74426,18664,2015,1,13456790,81065,166,고정고객
74430,18665,2015,1,378100,1827,207,고정고객
74434,18666,2015,1,2724674,5270,517,고정고객
74438,18667,2015,1,6555659,37038,177,고정고객
74442,18668,2015,1,635930,7066,90,고정고객
74446,18669,2015,1,1866781,6371,293,고정고객
74450,18670,2015,1,1536856,7249,212,고정고객
74454,18671,2015,1,3865989,8668,446,고정고객
74458,18672,2015,1,3996496,6436,621,고정고객
74462,18673,2015,1,3587660,12203,294,고정고객
74466,18674,2015,1,3283629,7480,439,고정고객
74470,18675,2015,1,1609962,3333,483,고정고객
74474,18676,2015,1,2008730,3666,548,고정고객
74478,18677,2015,1,2308003,6576,351,고정고객
74482,18678,2015,1,2420070,13297,182,고정고객
74486,18679,2015,1,3533980,6255,565,고정고객
74490,18680,2015,1,7031450,19212,366,고정고객
74492,18681,2015,1,683620,17990,38,비고정고객
74496,18682,2015,1,2239580,203598,11,고정고객
74500,18683,2015,1,1576470,3204,492,고정고객
74504,18684,2015,1,1151970,8661,133,고정고객
74508,18685,2015,1,2801540,8647,324,고정고객
74512,18686,2015,1,2166289,3534,613,고정고객
74516,18687,2015,1,3398973,9711,350,고정고객
74520,18688,2015,1,2036583,3253,626,고정고객
74524,18689,2015,1,581880,6394,91,고정고객
74528,18690,2015,1,1488320,40225,37,고정고객
74532,18691,2015,1,5130530,24666,208,고정고객
74536,18692,2015,1,1580614,4608,343,고정고객
74540,18693,2015,1,2392028,4912,487,고정고객
74544,18694,2015,1,3229821,7564,427,고정고객
74548,18695,2015,1,4316793,6641,650,고정고객
74552,18696,2015,1,2129295,2762,771,고정고객
74556,18697,2015,1,7010443,8487,826,고정고객
74560,18698,2015,1,4003400,52676,76,고정고객
74564,18699,2015,1,26760900,94229,284,고정고객
74568,18700,2015,1,1894781,8029,236,고정고객
74572,18701,2015,1,1490365,5710,261,고정고객
74576,18702,2015,1,50652680,372446,136,고정고객
74580,18703,2015,1,2270219,3309,686,고정고객
74584,18704,2015,1,8369614,18395,455,고정고객
74588,18705,2015,1,3435676,4986,689,고정고객
74592,18706,2015,1,2275025,4426,514,고정고객
74596,18707,2015,1,49182014,91078,540,고정고객
74600,18708,2015,1,1276044,6445,198,고정고객
74604,18709,2015,1,1677653,4184,401,고정고객
74608,18710,2015,1,4486576,7749,579,고정고객
74612,18711,2015,1,2394541,6542,366,고정고객
74616,18712,2015,1,7936334,20194,393,고정고객
74620,18713,2015,1,8747355,33904,258,고정고객
74624,18714,2015,1,7740227,11835,654,고정고객
74628,18715,2015,1,3278740,18843,174,고정고객
74632,18716,2015,1,9222980,53312,173,고정고객
74636,18717,2015,1,5721794,9319,614,고정고객
74640,18718,2015,1,2004358,4738,423,고정고객
74644,18719,2015,1,1099080,6245,176,고정고객
74648,18720,2015,1,3082984,4200,734,고정고객
74652,18721,2015,1,2372701,3193,743,고정고객
74656,18722,2015,1,10925624,57808,189,고정고객
74660,18723,2015,1,357790,5185,69,고정고객
74664,18724,2015,1,2229110,17415,128,고정고객
74668,18725,2015,1,3033790,4778,635,고정고객
74672,18726,2015,1,6423678,6907,930,고정고객
74676,18727,2015,1,173470,5782,30,고정고객
74680,18728,2015,1,4457061,7212,618,고정고객
74683,18729,2015,1,1400340,107718,13,비고정고객
74687,18730,2015,1,3763058,5542,679,고정고객
74691,18731,2015,1,3075554,8115,379,고정고객
74695,18732,2015,1,4542066,7373,616,고정고객
74699,18733,2015,1,2715323,5693,477,고정고객
74703,18734,2015,1,700270,9214,76,고정고객
74707,18735,2015,1,2263846,3043,744,고정고객
74711,18736,2015,1,3767467,9514,396,고정고객
74715,18737,2015,1,3387725,9231,367,고정고객
74719,18738,2015,1,2826299,4907,576,고정고객
74723,18739,2015,1,2206084,5745,384,고정고객
74727,18740,2015,1,2665334,6663,400,고정고객
74731,18741,2015,1,30672615,119349,257,고정고객
74735,18742,2015,1,4852371,10759,451,고정고객
74739,18743,2015,1,2994371,7286,411,고정고객
74743,18744,2015,1,5877383,15306,384,고정고객
74747,18745,2015,1,13110600,92328,142,고정고객
74751,18746,2015,1,1934340,5740,337,고정고객
74755,18747,2015,1,3003339,8939,336,고정고객
74759,18748,2015,1,3358457,4182,803,고정고객
74763,18749,2015,1,4177830,8927,468,고정고객
74767,18750,2015,1,2270184,5806,391,고정고객
74771,18751,2015,1,5620185,10200,551,고정고객
74775,18752,2015,1,3968909,8321,477,고정고객
74779,18753,2015,1,2771312,6809,407,고정고객
74783,18754,2015,1,574620,4386,131,고정고객
74787,18755,2015,1,819544,3708,221,고정고객
74791,18756,2015,1,20761080,84053,247,고정고객
74795,18757,2015,1,12768944,22402,570,고정고객
74799,18758,2015,1,5820288,10468,556,고정고객
74803,18759,2015,1,2739795,8589,319,고정고객
74807,18760,2015,1,3642760,21056,173,고정고객
74812,18762,2015,1,4777520,25412,188,고정고객
74816,18763,2015,1,499206,4379,114,고정고객
74820,18764,2015,1,11156134,25070,445,고정고객
74823,18765,2015,1,1342480,11004,122,비고정고객
74827,18766,2015,1,1025700,8767,117,고정고객
74831,18767,2015,1,1674620,7753,216,고정고객
74835,18768,2015,1,5308670,13206,402,고정고객
74839,18769,2015,1,2561090,12870,199,고정고객
74843,18770,2015,1,6663887,9268,719,고정고객
74847,18771,2015,1,1339769,3252,412,고정고객
74851,18772,2015,1,3192245,7547,423,고정고객
74855,18773,2015,1,1427535,7102,201,고정고객
74859,18774,2015,1,25866040,112952,229,고정고객
74863,18775,2015,1,2291527,6348,361,고정고객
74867,18776,2015,1,5378244,12086,445,고정고객
74871,18777,2015,1,1153290,3673,314,고정고객
74875,18778,2015,1,3606154,4834,746,고정고객
74879,18779,2015,1,40445430,56805,712,고정고객
74883,18780,2015,1,3854190,8922,432,고정고객
74887,18781,2015,1,7223690,20406,354,고정고객
74891,18782,2015,1,2558307,6034,424,고정고객
74895,18783,2015,1,2505727,3271,766,고정고객
74899,18784,2015,1,5433670,23024,236,고정고객
74903,18785,2015,1,31674760,231203,137,고정고객
74907,18786,2015,1,1946010,38157,51,고정고객
74911,18787,2015,1,7314079,23902,306,고정고객
74915,18788,2015,1,2020596,7216,280,고정고객
74919,18789,2015,1,3308311,13340,248,고정고객
74923,18790,2015,1,2814481,4297,655,고정고객
74927,18791,2015,1,4536666,9841,461,고정고객
74931,18792,2015,1,2370155,5781,410,고정고객
74935,18793,2015,1,2836000,4092,693,고정고객
74939,18794,2015,1,3991418,22424,178,고정고객
74943,18795,2015,1,4514412,5243,861,고정고객
74947,18796,2015,1,1581720,3248,487,고정고객
74951,18797,2015,1,2686920,4633,580,고정고객
74955,18798,2015,1,1351978,2339,578,고정고객
74957,18799,2015,1,375200,4467,84,비고정고객
74961,18800,2015,1,4490539,6489,692,고정고객
74965,18801,2015,1,3054663,3842,795,고정고객
74969,18802,2015,1,2377518,6191,384,고정고객
74973,18803,2015,1,3380616,7072,478,고정고객
74977,18804,2015,1,16685787,27625,604,고정고객
74981,18805,2015,1,3805863,5956,639,고정고객
74985,18806,2015,1,2708712,5280,513,고정고객
74989,18807,2015,1,2577228,4459,578,고정고객
74993,18808,2015,1,3977294,7365,540,고정고객
74997,18809,2015,1,2589421,6093,425,고정고객
75001,18810,2015,1,1289353,3358,384,고정고객
75005,18811,2015,1,4649340,5923,785,고정고객
75009,18812,2015,1,3410846,6281,543,고정고객
75013,18813,2015,1,3306814,18371,180,고정고객
75017,18814,2015,1,3130099,5796,540,고정고객
75021,18815,2015,1,2961578,4649,637,고정고객
75025,18816,2015,1,11329376,17114,662,고정고객
75029,18817,2015,1,2021676,3415,592,고정고객
75033,18818,2015,1,1847272,3881,476,고정고객
75037,18819,2015,1,1914922,5910,324,고정고객
75041,18820,2015,1,5916309,8229,719,고정고객
75045,18821,2015,1,1128684,8749,129,고정고객
75049,18822,2015,1,3976430,6476,614,고정고객
75053,18823,2015,1,9099420,52296,174,고정고객
75057,18824,2015,1,1568872,4240,370,고정고객
75061,18825,2015,1,1121670,4541,247,고정고객
75065,18826,2015,1,1703284,2542,670,고정고객
75069,18827,2015,1,386980,21499,18,고정고객
75073,18828,2015,1,3586489,4358,823,고정고객
75077,18829,2015,1,1430574,4232,338,고정고객
75081,18830,2015,1,1716777,3692,465,고정고객
75085,18831,2015,1,1409065,2619,538,고정고객
75089,18832,2015,1,2831362,6115,463,고정고객
75093,18833,2015,1,3580628,3948,907,고정고객
75097,18834,2015,1,14300280,43203,331,고정고객
75101,18835,2015,1,2027136,6257,324,고정고객
75105,18836,2015,1,2851146,6937,411,고정고객
75109,18837,2015,1,2017961,6682,302,고정고객
75113,18838,2015,1,1643170,4502,365,고정고객
75117,18839,2015,1,78692,3148,25,고정고객
75121,18840,2015,1,2827118,14648,193,고정고객
75125,18841,2015,1,2531310,13609,186,고정고객
75129,18842,2015,1,2733007,5815,470,고정고객
75133,18843,2015,1,2292198,2732,839,고정고객
75137,18844,2015,1,1266735,2445,518,고정고객
75141,18845,2015,1,1671771,3447,485,고정고객
