,CUSTNO,년도,반기,구매합계,평균구매,구매빈도,고정고객여부
58561,14670,2014,2,16144380,66712,242,고정고객
58565,14671,2014,2,2251337,4852,464,고정고객
58569,14672,2014,2,990800,36696,27,고정고객
58573,14673,2014,2,293300,41900,7,고정고객
58577,14674,2014,2,2378121,7875,302,고정고객
58581,14675,2014,2,4168172,25889,161,고정고객
58585,14676,2014,2,4227621,8610,491,고정고객
58589,14677,2014,2,3573630,22059,162,고정고객
58593,14678,2014,2,1412340,3024,467,고정고객
58597,14679,2014,2,5015590,6184,811,고정고객
58601,14680,2014,2,16579970,50091,331,고정고객
58605,14681,2014,2,2900272,4173,695,고정고객
58609,14682,2014,2,1475917,7343,201,고정고객
58613,14683,2014,2,3135084,8338,376,고정고객
58617,14684,2014,2,10190848,27395,372,고정고객
58621,14685,2014,2,3475720,6658,522,고정고객
58625,14686,2014,2,2137022,6637,322,고정고객
58628,14687,2014,2,35000,35000,1,비고정고객
58632,14688,2014,2,2263416,6004,377,고정고객
58636,14689,2014,2,2804997,10706,262,고정고객
58640,14690,2014,2,4342054,5956,729,고정고객
58644,14691,2014,2,6361561,35147,181,고정고객
58648,14692,2014,2,2256347,7701,293,고정고객
58652,14693,2014,2,4000356,5291,756,고정고객
58656,14694,2014,2,1449706,2917,497,고정고객
58660,14695,2014,2,4208702,5438,774,고정고객
58664,14696,2014,2,30546010,138846,220,고정고객
58668,14697,2014,2,7647188,55016,139,고정고객
58674,14699,2014,2,1214280,10842,112,고정고객
58678,14700,2014,2,16640756,45219,368,고정고객
58682,14701,2014,2,2309672,7240,319,고정고객
58686,14702,2014,2,30635930,198935,154,고정고객
58690,14703,2014,2,3052342,7233,422,고정고객
58694,14704,2014,2,1683734,4230,398,고정고객
58698,14705,2014,2,19170710,58806,326,고정고객
58702,14706,2014,2,46784481,125428,373,고정고객
58706,14707,2014,2,947007,4247,223,고정고객
58710,14708,2014,2,4926854,11593,425,고정고객
58714,14709,2014,2,8756357,39802,220,고정고객
58718,14710,2014,2,3633967,6159,590,고정고객
58722,14711,2014,2,1424228,5861,243,고정고객
58726,14712,2014,2,3983872,7076,563,고정고객
58730,14713,2014,2,4123430,21817,189,고정고객
58734,14714,2014,2,1750022,3425,511,고정고객
58738,14715,2014,2,17650746,95409,185,고정고객
58742,14716,2014,2,12115631,32222,376,고정고객
58746,14717,2014,2,4798035,12055,398,고정고객
58750,14718,2014,2,21981212,62983,349,고정고객
58754,14719,2014,2,6333958,32818,193,고정고객
58758,14720,2014,2,7468170,26672,280,고정고객
58762,14721,2014,2,7526387,25256,298,고정고객
58766,14722,2014,2,2239007,3413,656,고정고객
58770,14723,2014,2,3595606,8500,423,고정고객
58774,14724,2014,2,79200,9900,8,고정고객
58778,14725,2014,2,85500,21375,4,고정고객
58782,14726,2014,2,1011584,9367,108,고정고객
58786,14727,2014,2,32351109,88633,365,고정고객
58790,14728,2014,2,4477022,8322,538,고정고객
58794,14729,2014,2,3592230,5176,694,고정고객
58798,14730,2014,2,1768255,6315,280,고정고객
58802,14731,2014,2,4238210,9254,458,고정고객
58805,14732,2014,2,1190560,4091,291,비고정고객
58809,14733,2014,2,8992780,76210,118,고정고객
58813,14734,2014,2,4474752,6811,657,고정고객
58817,14735,2014,2,12485000,61201,204,고정고객
58821,14736,2014,2,2344309,4333,541,고정고객
58825,14737,2014,2,3196241,3190,1002,고정고객
58829,14738,2014,2,2679736,3531,759,고정고객
58833,14739,2014,2,4175091,5079,822,고정고객
58837,14740,2014,2,3555654,12883,276,고정고객
58841,14741,2014,2,2475581,7688,322,고정고객
58845,14742,2014,2,3869845,6526,593,고정고객
58849,14743,2014,2,3461330,7093,488,고정고객
58853,14744,2014,2,3033073,5878,516,고정고객
58857,14745,2014,2,23142670,74414,311,고정고객
58861,14746,2014,2,2002932,5071,395,고정고객
58865,14747,2014,2,20685615,50330,411,고정고객
58869,14748,2014,2,4132126,6910,598,고정고객
58873,14749,2014,2,12193793,35344,345,고정고객
58877,14750,2014,2,2722270,9485,287,고정고객
58881,14751,2014,2,1036694,7150,145,고정고객
58885,14752,2014,2,3306388,8413,393,고정고객
58889,14753,2014,2,2942060,8756,336,고정고객
58893,14754,2014,2,13841387,31458,440,고정고객
58897,14755,2014,2,2022446,10589,191,고정고객
58901,14756,2014,2,323540,46220,7,고정고객
58905,14757,2014,2,45051999,96265,468,고정고객
58909,14758,2014,2,1856664,6315,294,고정고객
58913,14759,2014,2,3100238,7329,423,고정고객
58917,14760,2014,2,1390450,10614,131,고정고객
58921,14761,2014,2,4813076,12278,392,고정고객
58925,14762,2014,2,3143230,19050,165,고정고객
58929,14763,2014,2,14419456,41796,345,고정고객
58933,14764,2014,2,2856127,4170,685,고정고객
58937,14765,2014,2,3459485,5607,617,고정고객
58941,14766,2014,2,10757429,15568,691,고정고객
58945,14767,2014,2,2683485,8573,313,고정고객
58949,14768,2014,2,5542020,39586,140,고정고객
58953,14769,2014,2,10712090,50768,211,고정고객
58957,14770,2014,2,3901152,10807,361,고정고객
58961,14771,2014,2,4090963,13413,305,고정고객
58965,14772,2014,2,1280604,7578,169,고정고객
58969,14773,2014,2,3623661,8947,405,고정고객
58973,14774,2014,2,4098811,8331,492,고정고객
58977,14775,2014,2,2269140,12820,177,고정고객
58981,14776,2014,2,2734246,4565,599,고정고객
58985,14777,2014,2,5122934,10651,481,고정고객
58989,14778,2014,2,6574200,18262,360,고정고객
58993,14779,2014,2,4722330,19275,245,고정고객
58997,14780,2014,2,4874535,10784,452,고정고객
59001,14781,2014,2,6668348,22302,299,고정고객
59005,14782,2014,2,5288995,11135,475,고정고객
59009,14783,2014,2,1736008,3451,503,고정고객
59013,14784,2014,2,3623254,10149,357,고정고객
59017,14785,2014,2,2159463,4919,439,고정고객
59021,14786,2014,2,2874949,5671,507,고정고객
59025,14787,2014,2,11575690,49681,233,고정고객
59029,14788,2014,2,2978573,4705,633,고정고객
59033,14789,2014,2,3864642,9834,393,고정고객
59037,14790,2014,2,10812214,26307,411,고정고객
59041,14791,2014,2,11133090,54843,203,고정고객
59045,14792,2014,2,4673305,8390,557,고정고객
59049,14793,2014,2,1761831,6829,258,고정고객
59053,14794,2014,2,4096611,5619,729,고정고객
59057,14795,2014,2,3262998,7002,466,고정고객
59061,14796,2014,2,2359082,7735,305,고정고객
59065,14797,2014,2,2578046,7765,332,고정고객
59069,14798,2014,2,1780798,7709,231,고정고객
59073,14799,2014,2,2112223,4513,468,고정고객
59077,14800,2014,2,1862025,5130,363,고정고객
59081,14801,2014,2,2354527,6279,375,고정고객
59085,14802,2014,2,13425420,46135,291,고정고객
59089,14803,2014,2,3750010,13636,275,고정고객
59093,14804,2014,2,4464837,11107,402,고정고객
59097,14805,2014,2,5577390,45345,123,고정고객
59101,14806,2014,2,3970806,6574,604,고정고객
59105,14807,2014,2,3822468,6277,609,고정고객
59109,14808,2014,2,4757984,11302,421,고정고객
59113,14809,2014,2,2292581,7745,296,고정고객
59117,14810,2014,2,2378002,3280,725,고정고객
59121,14811,2014,2,2746789,5583,492,고정고객
59125,14812,2014,2,4856670,11295,430,고정고객
59129,14813,2014,2,2507199,8302,302,고정고객
59133,14814,2014,2,4321896,8930,484,고정고객
59137,14815,2014,2,15572288,31145,500,고정고객
59141,14816,2014,2,2194563,5104,430,고정고객
59145,14817,2014,2,5815528,7075,822,고정고객
59149,14818,2014,2,5247190,48139,109,고정고객
59153,14819,2014,2,1758846,6419,274,고정고객
59157,14820,2014,2,22061270,159864,138,고정고객
59161,14821,2014,2,4110528,4692,876,고정고객
59165,14822,2014,2,14741010,52835,279,고정고객
59169,14823,2014,2,3085251,5134,601,고정고객
59173,14824,2014,2,1717579,5943,289,고정고객
59177,14825,2014,2,2020948,4346,465,고정고객
59181,14826,2014,2,14162370,202320,70,고정고객
59185,14827,2014,2,1999691,5063,395,고정고객
59189,14828,2014,2,4166515,14934,279,고정고객
59193,14829,2014,2,31303290,417377,75,고정고객
59197,14830,2014,2,38598874,225724,171,고정고객
59201,14831,2014,2,2701516,4371,618,고정고객
59205,14832,2014,2,2545939,4621,551,고정고객
59209,14833,2014,2,4541867,25374,179,고정고객
59213,14834,2014,2,5012101,6211,807,고정고객
59217,14835,2014,2,3117200,14499,215,고정고객
59221,14836,2014,2,1001877,2722,368,고정고객
59225,14837,2014,2,2684715,3971,676,고정고객
59229,14838,2014,2,21636390,204117,106,고정고객
59233,14839,2014,2,3294657,15113,218,고정고객
59237,14840,2014,2,4462307,8871,503,고정고객
59241,14841,2014,2,2655479,4828,550,고정고객
59245,14842,2014,2,1748802,7442,235,고정고객
59249,14843,2014,2,1014210,2326,436,고정고객
59253,14844,2014,2,4811939,12499,385,고정고객
59257,14845,2014,2,2964512,10015,296,고정고객
59261,14846,2014,2,3282161,4170,787,고정고객
59265,14847,2014,2,14976560,109318,137,고정고객
59269,14848,2014,2,2278805,8110,281,고정고객
59273,14849,2014,2,2079461,5147,404,고정고객
59277,14850,2014,2,25285390,101142,250,고정고객
59281,14851,2014,2,22517466,153180,147,고정고객
59285,14852,2014,2,25981750,124315,209,고정고객
59289,14853,2014,2,6495040,31529,206,고정고객
59293,14854,2014,2,1216600,135178,9,고정고객
59297,14855,2014,2,19517441,90359,216,고정고객
59301,14856,2014,2,2614574,6393,409,고정고객
59305,14857,2014,2,4456314,16944,263,고정고객
59309,14858,2014,2,9444483,6213,1520,고정고객
59313,14859,2014,2,1378804,3591,384,고정고객
59317,14860,2014,2,3728835,43869,85,고정고객
59321,14861,2014,2,3534130,11327,312,고정고객
59324,14862,2014,2,205860,5564,37,비고정고객
59328,14863,2014,2,5605924,8814,636,고정고객
59332,14864,2014,2,3008797,7598,396,고정고객
59336,14865,2014,2,2309347,3941,586,고정고객
59340,14866,2014,2,26866240,203532,132,고정고객
59344,14867,2014,2,2322111,5542,419,고정고객
59348,14868,2014,2,26386013,94236,280,고정고객
59352,14869,2014,2,3408205,20048,170,고정고객
59356,14870,2014,2,3745428,6061,618,고정고객
59360,14871,2014,2,2290690,69415,33,고정고객
59364,14872,2014,2,3994824,5910,676,고정고객
59368,14873,2014,2,32995110,119116,277,고정고객
59372,14874,2014,2,4033039,7076,570,고정고객
59376,14875,2014,2,4069803,13257,307,고정고객
59380,14876,2014,2,3636345,6540,556,고정고객
59384,14877,2014,2,7776389,11676,666,고정고객
59388,14878,2014,2,28940520,214374,135,고정고객
59392,14879,2014,2,5946464,16427,362,고정고객
59396,14880,2014,2,9910450,86934,114,고정고객
59400,14881,2014,2,15275745,59905,255,고정고객
59404,14882,2014,2,1638182,4300,381,고정고객
59408,14883,2014,2,14049165,49997,281,고정고객
59412,14884,2014,2,6227157,6851,909,고정고객
59416,14885,2014,2,1194874,6128,195,고정고객
59420,14886,2014,2,1103458,4883,226,고정고객
59424,14887,2014,2,1305357,5508,237,고정고객
59428,14888,2014,2,2263111,6900,328,고정고객
59432,14889,2014,2,3377070,21239,159,고정고객
59436,14890,2014,2,2157555,7570,285,고정고객
59440,14891,2014,2,2305020,18894,122,고정고객
59444,14892,2014,2,3041434,5804,524,고정고객
59448,14893,2014,2,31117860,272964,114,고정고객
59452,14894,2014,2,3875830,19979,194,고정고객
59456,14895,2014,2,3478705,8263,421,고정고객
59460,14896,2014,2,2774394,3543,783,고정고객
59464,14897,2014,2,2075211,4425,469,고정고객
59468,14898,2014,2,19271766,51119,377,고정고객
59472,14899,2014,2,2226770,7841,284,고정고객
59476,14900,2014,2,1843234,6206,297,고정고객
59480,14901,2014,2,3065674,10608,289,고정고객
59484,14902,2014,2,3220010,20909,154,고정고객
59488,14903,2014,2,24235870,115961,209,고정고객
59492,14904,2014,2,4943833,11160,443,고정고객
59496,14905,2014,2,3195780,7008,456,고정고객
59500,14906,2014,2,4426960,23674,187,고정고객
59504,14907,2014,2,4379308,4298,1019,고정고객
59508,14908,2014,2,1834160,4971,369,고정고객
59512,14909,2014,2,4417667,13306,332,고정고객
59516,14910,2014,2,3198452,4589,697,고정고객
59520,14911,2014,2,2515396,7228,348,고정고객
59524,14912,2014,2,3951720,23245,170,고정고객
59528,14913,2014,2,2736129,11260,243,고정고객
59532,14914,2014,2,8083376,17346,466,고정고객
59536,14915,2014,2,6355817,21257,299,고정고객
59540,14916,2014,2,1740487,3825,455,고정고객
59544,14917,2014,2,1237550,12253,101,고정고객
59548,14918,2014,2,24691120,132038,187,고정고객
59552,14919,2014,2,10555030,56444,187,고정고객
59556,14920,2014,2,14800717,37661,393,고정고객
59560,14921,2014,2,2862296,5452,525,고정고객
59564,14922,2014,2,2176631,2945,739,고정고객
59567,14923,2014,2,585150,4836,121,비고정고객
59571,14924,2014,2,8235386,27636,298,고정고객
59574,14925,2014,2,804920,17126,47,비고정고객
59578,14926,2014,2,2599315,4049,642,고정고객
59582,14927,2014,2,2690802,12813,210,고정고객
59586,14928,2014,2,3156561,12427,254,고정고객
59590,14929,2014,2,6781403,10955,619,고정고객
59594,14930,2014,2,3345640,37591,89,고정고객
59598,14931,2014,2,12192860,58903,207,고정고객
59602,14932,2014,2,2232477,6167,362,고정고객
59606,14933,2014,2,1577130,12617,125,고정고객
59610,14934,2014,2,2952578,7750,381,고정고객
59614,14935,2014,2,3400272,5986,568,고정고객
59618,14936,2014,2,3575707,12330,290,고정고객
59622,14937,2014,2,1816235,6014,302,고정고객
59626,14938,2014,2,2113197,3453,612,고정고객
59630,14939,2014,2,19101824,48979,390,고정고객
59634,14940,2014,2,4822302,15915,303,고정고객
59638,14941,2014,2,8994720,63792,141,고정고객
59642,14942,2014,2,13488120,33805,399,고정고객
59646,14943,2014,2,5603585,7634,734,고정고객
59650,14944,2014,2,6861063,29447,233,고정고객
59654,14945,2014,2,3593922,8598,418,고정고객
59658,14946,2014,2,2331600,12882,181,고정고객
59662,14947,2014,2,1008395,3274,308,고정고객
59666,14948,2014,2,2787165,6180,451,고정고객
59670,14949,2014,2,3629030,8808,412,고정고객
59674,14950,2014,2,6930604,38291,181,고정고객
59678,14951,2014,2,2490683,7369,338,고정고객
59682,14952,2014,2,3152936,5807,543,고정고객
59686,14953,2014,2,1157059,3949,293,고정고객
59690,14954,2014,2,1906556,5542,344,고정고객
59694,14955,2014,2,3066670,5526,555,고정고객
59698,14956,2014,2,5449979,13974,390,고정고객
59702,14957,2014,2,2012012,3549,567,고정고객
59706,14958,2014,2,2976927,8068,369,고정고객
59710,14959,2014,2,2069281,7608,272,고정고객
59714,14960,2014,2,3292499,6917,476,고정고객
59718,14961,2014,2,2357275,8929,264,고정고객
59722,14962,2014,2,2405328,10786,223,고정고객
59726,14963,2014,2,1355259,3281,413,고정고객
59730,14964,2014,2,1466805,4472,328,고정고객
59734,14965,2014,2,754220,17958,42,고정고객
59738,14966,2014,2,16969031,50204,338,고정고객
59742,14967,2014,2,191160,10620,18,고정고객
59746,14968,2014,2,10849330,52924,205,고정고객
59750,14969,2014,2,3792029,4740,800,고정고객
59754,14970,2014,2,3191253,6621,482,고정고객
59758,14971,2014,2,17804660,65458,272,고정고객
59762,14972,2014,2,1654750,5868,282,고정고객
59766,14973,2014,2,5550730,19476,285,고정고객
59770,14974,2014,2,2202206,3420,644,고정고객
59774,14975,2014,2,2487228,9949,250,고정고객
59778,14976,2014,2,4190302,10635,394,고정고객
59782,14977,2014,2,2391627,15137,158,고정고객
59786,14978,2014,2,1695568,5366,316,고정고객
59790,14979,2014,2,3537902,7793,454,고정고객
59794,14980,2014,2,3555359,5877,605,고정고객
59798,14981,2014,2,6542872,11519,568,고정고객
59802,14982,2014,2,2720092,3174,857,고정고객
59806,14983,2014,2,3330480,30555,109,고정고객
59810,14984,2014,2,19444710,75660,257,고정고객
59814,14985,2014,2,1821773,6460,282,고정고객
59818,14986,2014,2,2682244,6282,427,고정고객
59822,14987,2014,2,3482647,5269,661,고정고객
59826,14988,2014,2,3473728,5969,582,고정고객
59830,14989,2014,2,2623718,4462,588,고정고객
59834,14990,2014,2,2633931,12975,203,고정고객
59838,14991,2014,2,2492586,6594,378,고정고객
59842,14992,2014,2,16473340,125751,131,고정고객
59846,14993,2014,2,2411378,10349,233,고정고객
59850,14994,2014,2,3386836,4416,767,고정고객
59854,14995,2014,2,9437235,19868,475,고정고객
59858,14996,2014,2,3036213,9639,315,고정고객
59862,14997,2014,2,3113292,6367,489,고정고객
59866,14998,2014,2,3645316,6592,553,고정고객
59870,14999,2014,2,43859387,95140,461,고정고객
59874,15000,2014,2,105540,10554,10,고정고객
59878,15001,2014,2,2527657,3734,677,고정고객
59882,15002,2014,2,3774873,6098,619,고정고객
59886,15003,2014,2,3008941,6166,488,고정고객
59890,15004,2014,2,2483926,4948,502,고정고객
59894,15005,2014,2,2522530,20847,121,고정고객
59898,15006,2014,2,2404407,5937,405,고정고객
59902,15007,2014,2,3500119,9944,352,고정고객
59906,15008,2014,2,2104818,5223,403,고정고객
59910,15009,2014,2,4997970,12464,401,고정고객
59914,15010,2014,2,1479550,4948,299,고정고객
59918,15011,2014,2,5436706,8741,622,고정고객
59922,15012,2014,2,4107352,7677,535,고정고객
59926,15013,2014,2,3973080,23099,172,고정고객
59930,15014,2014,2,3219965,6240,516,고정고객
59934,15015,2014,2,3630116,14348,253,고정고객
59938,15016,2014,2,1642915,7401,222,고정고객
59942,15017,2014,2,1309347,6680,196,고정고객
59946,15018,2014,2,2463875,4127,597,고정고객
59950,15019,2014,2,3504827,3443,1018,고정고객
59954,15020,2014,2,9520575,18523,514,고정고객
59958,15021,2014,2,23660630,123232,192,고정고객
59962,15022,2014,2,3653015,4308,848,고정고객
59966,15023,2014,2,5892426,7836,752,고정고객
59970,15024,2014,2,8919349,32913,271,고정고객
59974,15025,2014,2,9204890,55451,166,고정고객
59978,15026,2014,2,3989941,8244,484,고정고객
59982,15027,2014,2,860977,3131,275,고정고객
59986,15028,2014,2,876686,10959,80,고정고객
59990,15029,2014,2,6104450,6197,985,고정고객
59994,15030,2014,2,3271200,18693,175,고정고객
59998,15031,2014,2,21748862,79087,275,고정고객
60002,15032,2014,2,9579340,71488,134,고정고객
60006,15033,2014,2,3581299,6559,546,고정고객
60010,15034,2014,2,4289189,7591,565,고정고객
60014,15035,2014,2,2549850,17707,144,고정고객
60018,15036,2014,2,2792124,4933,566,고정고객
60022,15037,2014,2,2489756,13756,181,고정고객
60026,15038,2014,2,30311120,125772,241,고정고객
60030,15039,2014,2,2387882,6402,373,고정고객
60034,15040,2014,2,572580,190860,3,비고정고객
60037,15041,2014,2,10926060,77490,141,고정고객
60041,15042,2014,2,1700,850,2,고정고객
60045,15043,2014,2,3062798,6475,473,고정고객
60049,15044,2014,2,2710376,13758,197,고정고객
60053,15045,2014,2,63650,9093,7,고정고객
60057,15046,2014,2,3683880,40932,90,고정고객
60061,15047,2014,2,3370168,5791,582,고정고객
60067,15049,2014,2,17556960,132007,133,고정고객
60071,15050,2014,2,1555840,7979,195,고정고객
60075,15051,2014,2,2823726,4778,591,고정고객
60079,15052,2014,2,75192250,136962,549,고정고객
60083,15053,2014,2,8219880,17754,463,고정고객
60087,15054,2014,2,1351312,5341,253,고정고객
60091,15055,2014,2,57856630,330609,175,고정고객
60095,15056,2014,2,13444320,156329,86,고정고객
60099,15057,2014,2,1159483,3612,321,고정고객
60103,15058,2014,2,2886406,7697,375,고정고객
60107,15059,2014,2,15649021,62099,252,고정고객
60111,15060,2014,2,1738813,3847,452,고정고객
60115,15061,2014,2,2623840,6400,410,고정고객
60119,15062,2014,2,1789098,4862,368,고정고객
60123,15063,2014,2,6644290,49584,134,고정고객
60127,15064,2014,2,18875810,40076,471,고정고객
60131,15065,2014,2,1439110,3975,362,고정고객
60135,15066,2014,2,5353225,6925,773,고정고객
60139,15067,2014,2,2525313,9529,265,고정고객
60143,15068,2014,2,4107417,4479,917,고정고객
60147,15069,2014,2,3181543,6288,506,고정고객
60151,15070,2014,2,3667540,22639,162,고정고객
60155,15071,2014,2,3110580,25085,124,고정고객
60159,15072,2014,2,2716552,5306,512,고정고객
60163,15073,2014,2,17249410,59073,292,고정고객
60167,15074,2014,2,2012801,5228,385,고정고객
60171,15075,2014,2,20000,10000,2,고정고객
60175,15076,2014,2,814830,16976,48,고정고객
60179,15077,2014,2,18696038,44199,423,고정고객
60183,15078,2014,2,4519200,39642,114,고정고객
60187,15079,2014,2,5328811,15907,335,고정고객
60191,15080,2014,2,3187465,6071,525,고정고객
60195,15081,2014,2,2972527,5233,568,고정고객
60199,15082,2014,2,2728374,6606,413,고정고객
60203,15083,2014,2,2390022,4058,589,고정고객
60207,15084,2014,2,3517137,12212,288,고정고객
60211,15085,2014,2,2341979,10227,229,고정고객
60215,15086,2014,2,4953150,16401,302,고정고객
60219,15087,2014,2,4056462,4899,828,고정고객
60223,15088,2014,2,18985947,57884,328,고정고객
60227,15089,2014,2,9176070,66493,138,고정고객
60231,15090,2014,2,3743770,18352,204,고정고객
60235,15091,2014,2,17276338,66704,259,고정고객
60239,15092,2014,2,3181145,6871,463,고정고객
60243,15093,2014,2,3308127,7335,451,고정고객
60247,15094,2014,2,3323311,8371,397,고정고객
60251,15095,2014,2,2611700,4006,652,고정고객
60255,15096,2014,2,4133080,7434,556,고정고객
60259,15097,2014,2,4449154,24581,181,고정고객
60262,15098,2014,2,345410,11911,29,비고정고객
60266,15099,2014,2,2918474,6236,468,고정고객
60270,15100,2014,2,928810,5338,174,고정고객
60274,15101,2014,2,2259129,3099,729,고정고객
60278,15102,2014,2,4307160,47857,90,고정고객
60282,15103,2014,2,3783521,9957,380,고정고객
60286,15104,2014,2,1628216,9147,178,고정고객
60290,15105,2014,2,2987697,5975,500,고정고객
60293,15106,2014,2,3165226,5755,550,비고정고객
60297,15107,2014,2,2309252,7239,319,고정고객
60301,15108,2014,2,223560,4562,49,고정고객
60305,15109,2014,2,7245080,55731,130,고정고객
60309,15110,2014,2,7904314,23808,332,고정고객
60313,15111,2014,2,2939888,6062,485,고정고객
60317,15112,2014,2,5758389,9026,638,고정고객
60321,15113,2014,2,2440904,5939,411,고정고객
60325,15114,2014,2,11673517,16213,720,고정고객
60329,15115,2014,2,10186832,29105,350,고정고객
60333,15116,2014,2,3628829,6278,578,고정고객
60337,15117,2014,2,1564714,4118,380,고정고객
60341,15118,2014,2,7500990,23737,316,고정고객
60345,15119,2014,2,34556024,69112,500,고정고객
60349,15120,2014,2,5481623,8231,666,고정고객
60353,15121,2014,2,4115604,7233,569,고정고객
60357,15122,2014,2,2345729,7470,314,고정고객
60361,15123,2014,2,6408454,10013,640,고정고객
60365,15124,2014,2,12354540,81818,151,고정고객
60369,15125,2014,2,4624270,46710,99,고정고객
60373,15126,2014,2,2956556,5526,535,고정고객
60377,15127,2014,2,1733052,6467,268,고정고객
60381,15128,2014,2,4376357,9493,461,고정고객
60385,15129,2014,2,3399664,12829,265,고정고객
60389,15130,2014,2,1824322,5631,324,고정고객
60393,15131,2014,2,3263060,15764,207,고정고객
60397,15132,2014,2,2968039,4609,644,고정고객
60401,15133,2014,2,1905814,3236,589,고정고객
60405,15134,2014,2,3327708,13527,246,고정고객
60409,15135,2014,2,3146620,42522,74,고정고객
60413,15136,2014,2,4156844,9945,418,고정고객
60417,15137,2014,2,1910808,7130,268,고정고객
60421,15138,2014,2,1836782,7622,241,고정고객
60425,15139,2014,2,3510862,11861,296,고정고객
60429,15140,2014,2,8528970,49587,172,고정고객
60433,15141,2014,2,12145205,74510,163,고정고객
60437,15142,2014,2,24138095,26910,897,고정고객
60441,15143,2014,2,14939110,93957,159,고정고객
60445,15144,2014,2,22905920,92363,248,고정고객
60449,15145,2014,2,1052123,15941,66,고정고객
60453,15146,2014,2,30077806,91145,330,고정고객
60457,15147,2014,2,3629184,4878,744,고정고객
60461,15148,2014,2,44833180,168546,266,고정고객
60465,15149,2014,2,5550340,10991,505,고정고객
60469,15150,2014,2,21907140,65394,335,고정고객
60473,15151,2014,2,5276326,6200,851,고정고객
60477,15152,2014,2,2888356,9858,293,고정고객
60481,15153,2014,2,6806320,42014,162,고정고객
60485,15154,2014,2,4731959,13108,361,고정고객
60489,15155,2014,2,4913620,26136,188,고정고객
60493,15156,2014,2,2034315,6183,329,고정고객
60496,15157,2014,2,2225870,18549,120,비고정고객
60500,15158,2014,2,17842800,97502,183,고정고객
60504,15159,2014,2,2282990,25652,89,고정고객
60508,15160,2014,2,5709529,21068,271,고정고객
60512,15161,2014,2,1836299,4782,384,고정고객
60516,15162,2014,2,2476512,6711,369,고정고객
60520,15163,2014,2,1560409,4876,320,고정고객
60524,15164,2014,2,1955994,6887,284,고정고객
60528,15165,2014,2,1886080,12408,152,고정고객
60532,15166,2014,2,2072859,16194,128,고정고객
60536,15167,2014,2,36970336,198765,186,고정고객
60540,15168,2014,2,6329535,16440,385,고정고객
60544,15169,2014,2,2755104,9123,302,고정고객
60548,15170,2014,2,9817446,13886,707,고정고객
60552,15171,2014,2,1938267,5718,339,고정고객
60556,15172,2014,2,3334245,5430,614,고정고객
60560,15173,2014,2,3850464,7858,490,고정고객
60564,15174,2014,2,4872166,8891,548,고정고객
60568,15175,2014,2,3970620,29196,136,고정고객
60572,15176,2014,2,11922278,21956,543,고정고객
60576,15177,2014,2,5494514,14309,384,고정고객
60580,15178,2014,2,4532090,32605,139,고정고객
60584,15179,2014,2,200300,100150,2,고정고객
60588,15180,2014,2,23315980,74971,311,고정고객
60592,15181,2014,2,1756346,6141,286,고정고객
60596,15182,2014,2,1765825,2830,624,고정고객
60600,15183,2014,2,1991526,6683,298,고정고객
60604,15184,2014,2,1972695,5942,332,고정고객
60608,15185,2014,2,12384778,59830,207,고정고객
60612,15186,2014,2,16494990,40330,409,고정고객
60616,15187,2014,2,27120777,126733,214,고정고객
60620,15188,2014,2,6903982,16131,428,고정고객
60624,15189,2014,2,3799129,4475,849,고정고객
60628,15190,2014,2,38523517,91723,420,고정고객
60632,15191,2014,2,6566404,7725,850,고정고객
60636,15192,2014,2,1707133,9755,175,고정고객
60640,15193,2014,2,1841050,15215,121,고정고객
60644,15194,2014,2,5167300,6973,741,고정고객
60648,15195,2014,2,27996350,220444,127,고정고객
60652,15196,2014,2,2584261,4155,622,고정고객
60656,15197,2014,2,2385455,4267,559,고정고객
60660,15198,2014,2,2142106,7818,274,고정고객
60664,15199,2014,2,12545405,54545,230,고정고객
60668,15200,2014,2,3129821,4630,676,고정고객
60672,15201,2014,2,26459015,104581,253,고정고객
60676,15202,2014,2,3512718,6517,539,고정고객
60680,15203,2014,2,1369838,4581,299,고정고객
60684,15204,2014,2,19542854,94868,206,고정고객
60688,15205,2014,2,3571856,6169,579,고정고객
60692,15206,2014,2,2618950,8759,299,고정고객
60696,15207,2014,2,6756288,21794,310,고정고객
60700,15208,2014,2,3151710,9493,332,고정고객
60704,15209,2014,2,3280674,6273,523,고정고객
60708,15210,2014,2,781291,9301,84,고정고객
60712,15211,2014,2,8079138,12204,662,고정고객
60716,15212,2014,2,4082848,5824,701,고정고객
60720,15213,2014,2,9361668,17433,537,고정고객
60724,15214,2014,2,2287858,6134,373,고정고객
60728,15215,2014,2,2479909,6684,371,고정고객
60732,15216,2014,2,2622390,22224,118,고정고객
60736,15217,2014,2,32923720,121940,270,고정고객
60740,15218,2014,2,4421501,5999,737,고정고객
60744,15219,2014,2,4603157,8104,568,고정고객
60748,15220,2014,2,2561583,5103,502,고정고객
60752,15221,2014,2,1735570,10150,171,고정고객
60756,15222,2014,2,2049470,6465,317,고정고객
60760,15223,2014,2,1953522,4303,454,고정고객
60764,15224,2014,2,6092201,21080,289,고정고객
60768,15225,2014,2,2500138,9294,269,고정고객
60772,15226,2014,2,6655346,26410,252,고정고객
60776,15227,2014,2,48998670,295173,166,고정고객
60780,15228,2014,2,3043425,7685,396,고정고객
60784,15229,2014,2,6665392,17358,384,고정고객
60788,15230,2014,2,4707980,35398,133,고정고객
